Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"27/02/2023","6 Braghan Point, Baltray","Louth","","€572,687.00","No","Yes","New Dwelling house /Apartment",""
"27/02/2023","6 COIS CUAIN, LOUISBURGH, MAYO","Mayo","F28CP48","€270,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","6 CREGGA COURT, ELPHIN, ROSCOMMON","Roscommon","F45YD71","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","6 ELM PARK, DUN ANOIR, KANTURK","Cork","P51A8F8","€155,376.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","6 ORCHARDTON, RATHFARNHAM, DUBLIN 14","Dublin","D14E7F7","€850,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","60 BLACKCASTLE DEMENSE, SLANE RD, NAVAN","Meath","C15VEV5","€184,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","63 GRACE PARK HEIGHTS, DRUMCONDRA, DUBLIN 9","Dublin","D09C3K4","€465,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","7 DODDER COURT, DODDER VALLEY PARK, FIRHOUSE DUBLIN 24","Dublin","D24EW0D","€480,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","7 GORT NA PHFIA, SCAUGHMOLIN, MURRINTOWN","Wexford","Y35HD88","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","7 HARBOUR VIEW, DRUMSNA, LEITRIM","Leitrim","N41Y652","€163,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","70 ST COLUMBAS RISE, SWORDS, DUBLIN","Dublin","K67K6C3","€521,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","72 BROADFORD RISE, BALLINTEER, DUBLIN 16","Dublin","D16P762","€585,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","74 SLIABH RUA, MOATE, WESTMEATH","Westmeath","N37P299","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","74 WHITEFIELDS, STATION RD, PORTARLINGTON","Laois","R32NT25","€125,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","78 Crieve Mor Avenue, Crievesmith, Letterkenny","Donegal","","€255,066.00","No","Yes","New Dwelling house /Apartment",""
"27/02/2023","78 DORNEY COURT, SHANKILL, DUBLIN","Dublin","D18T265","€575,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","7A THE ASH, COUNTESS RD, KILLARNEY","Kerry","V93HF67","€242,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","8 WARREN ST, DUBLIN 8","Dublin","D08T6F5","€440,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","81 CHESTNUT DR, MULLINGAR, WESTMEATH","Westmeath","N91N8X3","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","82 NORTHWAY EST, FINGLAS, DUBLIN 11","Dublin","D11A4P2","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","83 ROCKFORD PARK, BLACKROCK, DUBLIN","Dublin","A94VW27","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","86 KNOCKNASHEE, GOATSTOWN, DUBLIN 14","Dublin","D14Y309","€1,110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","87 POPLAR DR, CARRAIG AN AIRD, SIX CROSS ROADS","Waterford","X91F20R","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","9 LINTOWN GARDENS, LINTOWN HALL, KILKENNY","Kilkenny","R95C6W7","€234,650.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","9 ST BRENDANS TERRACE, BALLINASLOE, CO GALWAY","Galway","H53EV18","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","95 MILLBROOK APTS, MILLBROOK, JOHNSTOWN","Meath","C15N802","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","99 GLEANN NA RI, CABINTEELY DUBLIN 18, DUBLIN","Dublin","D18RVX3","€419,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","ALLINGHAM AVE, BALLYSHANNON, DONEGAL","Donegal","","€415,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","ANIVORE, DOWNINGS, LETTERKENNY","Donegal","","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","Apartment 29, Block C, Aughamore","Kildare","","€264,317.18","No","Yes","New Dwelling house /Apartment",""
"27/02/2023","APT 99, CLIFDEN COURT, ELLIS QUAY DUBLIN 7","Dublin","D07PD92","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","AUGHA, BAGENALSTOWN, CARLOW","Carlow","","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","BALLYGLASS, KILMOVEE, COUNTY MAYO","Mayo","","€28,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","BUNAMAN, ANNAGRY, CO DONEGAL","Donegal","F94RF60","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","CAMROSS, 134 DUBLIN ROAD, SUTTON","Dublin","D13C2Y0","€1,360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","CAPPARANEY, CASTLEBAR MAYO, TURLOUGH","Mayo","F23P927","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","CARNAMOYLE, MUFF, CO DONEGAL","Donegal","F93P9KT","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","CLOONCAN, CASTLEREA, ROSCOMMON","Roscommon","","€148,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","CROMANE, KILLORGLIN, KERRY","Kerry","V93C7H9","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","FEAMORE, KILTOOM, ATHLONE","Roscommon","N37A9K1","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","GARRYCOMMER, KILCOMMON, TIPPERARY","Tipperary","E41VE08","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","GLASSELY, BALLYTORE, ATHY","Kildare","R14P277","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","GLENOWAN, WATERFALL, BALLYCONNEELY CLIFDEN","Galway","","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","HARRISTOWN ROAD, HAYES, NAVAN","Meath","C15V9X9","€490,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","HEATHER LODGE, JIGGINSTOWN, NAAS KILDARE","Kildare","W91KRC9","€795,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","KARROO, 15B TRIMLESTON AVENUE, BOOTERSTOWN","Dublin","A94VY63","€890,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","KILSALLAGH, WESTPORT, MAYO","Mayo","F28V102","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","LAHERSA, COOLBAWN, NENAGH","Tipperary","","€55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","MONAGREANA UPPER, MONAMOLIN, GOREY","Wexford","Y25TD35","€422,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","MONALAHY, NEWCASTLE, BLARNEY","Cork","T23NC44","€465,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","NAOMH BRIGID, KNOCKEENS, CAHERCIVEEN","Kerry","V23E290","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","NEWTOWNDONORE, CARAGH, ROBERTSTOWN","Kildare","","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","NEWTOWN, DERRYCASTLE, BALLINA","Tipperary","","€45,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","RINGMOYLAN, PALLASKENRY, COUNTY LIMERICK","Limerick","","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","ROSSMORE, DONEGAL P O, DONEGAL","Donegal","F92VY93","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","Saint Martins  53 GREENFORT AVE, CLONDALKIN, DUBLIN 22","Dublin","D22P3F8","€297,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","STATION RD, ALLENWOOD, NAAS","Kildare","W91FP8V","€127,942.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","TEACH BAN, MUNNIA, BURREN","Clare","H91WF9V","€545,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","THE COTTAGE, CHURCH ROAD, BANTRY","Cork","P75F433","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","TONAFORTES, CARRAROE, SLIGO","Sligo","F91XD39","€470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","TREANLAUR MAREE, ORANMORE, GALWAY","Galway","H91KXN7","€512,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","UNIT 1, 7 LOWER SHERRARD ST, DUBLIN 1","Dublin","D01FV30","€890,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","UNIT 1, 80 WHITEWORTH ROAD, DRUMCONDRA","Dublin","D09P2R0","€143,333.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","UNIT 2, 80 WHITEWORTH ROAD, DRUMCONDRA","Dublin","","€143,333.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","UNIT 3, 80 WHITEWORTH ROAD, DRUMCONDRA","Dublin","","€143,333.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","UNIT 4, 80 WHITEWORTH ROAD, DRUMCONDRA","Dublin","","€143,333.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","UNIT 5, 80 WHITEWORTH ROAD, DRUMCONDRA","Dublin","","€143,333.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","UNIT 6, 80 WHITEWORTH ROAD, DRUMCONDRA","Dublin","","€143,333.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","WEST STREET, CARRIGAHOLT, CO. CLARE","Clare","V15NR23","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/02/2023","WILLSBROOK, COOLART, GRANARD","Longford","","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","1  BALLYNAKELLY RISE, NEWCASTLE, DUBLIN","Dublin","D22AE35","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","1 GLANMIRE COURT, CASTLEJANE, GLANMIRE","Cork","T45VY20","€380,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","1 Glensheskin, Kilworth","Cork","","€440,528.63","No","Yes","New Dwelling house /Apartment",""
"28/02/2023","1 SHANAKIEL PARK, SHANAKIEL, CORK","Cork","T23D5W6","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","10 BRAWNY CRESCENT, ATHLONE, COUNTY WESTMEATH","Westmeath","N37P6H3","€196,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","10 CHANCERY PARK RISE, TULLAMORE, OFFALY","Offaly","R35E8F5","€31,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","10 HAYFIELD, STRAFFAN ROAD, MAYNOOTH","Kildare","W23RY90","€486,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","10 Holdbrook Drive, Dublin Road, Portlaoise","Laois","","€286,343.00","No","Yes","New Dwelling house /Apartment",""
"28/02/2023","10 MORANS TERRACE, DROGHEDA, LOUTH","Louth","A92F3CC","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","104 ROSEBERRY HILL, NEWBRIDGE, KILDARE","Kildare","W12A335","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","106 SWEETMOUNT AVE, CHURCHTOWN, DUBLIN 14","Dublin","D14HW95","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","11 Lakeview, Fox meadow, Tullaroan Road","Kilkenny","","€380,600.00","No","Yes","New Dwelling house /Apartment",""
"28/02/2023","111 THE GREEN, BLOCK 3, CLONARD VILLAGE","Wexford","Y35CX24","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","115 Bawnogue Green, The Bawnogues, Kilcock","Kildare","","€417,500.00","No","Yes","New Dwelling house /Apartment",""
"28/02/2023","115 OLDBRIDGE STATION, OSBERSTOWN, NAAS","Kildare","W91Y8RH","€371,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","117 ROSSVALE, MOUNTMELLICK RD, PORTLAOISE","Laois","R32FX5R","€198,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","118 ST PATRICKS CRESCENT, MONKSTOWN FARM, DUN LAOGHAIRE","Dublin","A96RF20","€525,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","12 FATHER MURPHY PARK, ENNISCORTHY, COUNTY WEXFORD","Wexford","Y21N9F6","€65,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","12 MARLFIELD HOUSE, ST GABRIELS, CABINTEELY DUBLIN 18","Dublin","D18W683","€530,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","122 CLUAIN SHEE, AIKENS VILLAGE, ENNISKERRY RD DUBLIN 18","Dublin","D18WK88","€371,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","123 ROCKFIELD, DUNDALK, LOUTH","Louth","A91V4K8","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","125 THE OVAL, TULLYVALE, CABINTEELY DUBLIN 18","Dublin","D18NP22","€268,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","129 KILMORE RD, ARTANE, DUBLIN 5","Dublin","D05Y778","€462,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","13 The Rise, Vartry Wood, Ashford","Wicklow","","€365,638.77","No","Yes","New Dwelling house /Apartment",""
"28/02/2023","13 WOODBROOKE COURT, MONAVALLEY, TRALEE","Kerry","V92C94V","€172,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","130 TIMBER MILLS, KILMORE RD, ARTANE","Dublin","D05DW22","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","136 Clonmore, Ballyviniter, Mallow","Cork","","€295,154.00","No","Yes","New Dwelling house /Apartment",""
"28/02/2023","137 Clonmore, Ballyviniter, Mallow","Cork","","€312,775.00","No","Yes","New Dwelling house /Apartment",""
"28/02/2023","14 BROMLEY WAY, ARDKEEN VILLAGE, WATERFORD","Waterford","X91X93F","€233,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","14 CEDAR BROOK AVENUE, BALLYFERMOT, DUBLIN 10","Dublin","D10C087","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","14 GREENWOOD LAWN, MALAHIDE RD, DUBLIN 13","Dublin","D13T8N3","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","140 Maryborough Village, Mountrath Road, Portlaoise","Laois","","€224,669.61","No","Yes","New Dwelling house /Apartment",""
"28/02/2023","15 Hazelwood Grove, Foxwood, Waterford","Waterford","","€308,325.99","No","Yes","New Dwelling house /Apartment",""
"28/02/2023","15 LIMEKILN ROAD, TERENURE, DUBLIN 12","Dublin","D12DH92","€530,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","15 ROSEDALE CLOSE, CLONEE, DUBLIN 15","Dublin","D15K3C8","€251,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","15 SEABURY LAWNS, MORNINGTON, MEATH","Meath","A92YE9P","€239,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","155 ROSARY TERRACE, STELLA GARDENS, IRISHTOWN DUBLIN 4","Dublin","D04A253","€535,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","16 CLAREGATE COURT KILDARE CENTRE, CLAREGATE ST, KILDARE","Kildare","R51KW32","€187,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","16 DUN AN SAMHRADH, KENTSTOWN, MEATH","Meath","C15X8X4","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","16A  16B & 16C Newtown Cottages, Malahide Road","Dublin","","€1,048,458.15","No","Yes","New Dwelling house /Apartment",""
"28/02/2023","17 LARCH COURT, KENNEDY PARK, LIMERICK","Limerick","V94F2WN","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","17 RATHGAR AVE, RATHGAR, DUBLIN 6","Dublin","D06CD80","€1,465,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","176 MILLBROOK, JOHNSTOWN, NAVAN","Meath","C15EWT1","€301,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","18 PARTRIDGE TCE, OFF RING ST, DUBLIN 8","Dublin","D08P8NW","€308,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","18 The Larches, The Miles, Clonakilty","Cork","P85N239","€286,344.00","No","Yes","New Dwelling house /Apartment",""
"28/02/2023","184 PREMIER SQ, FINGLAS RD, DUBLIN","Dublin","D11YP52","€210,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","187 BUSHY PARK HOUSE, TEMPLEOGUE RD, TERENURE DUBLIN 6","Dublin","D6WAY95","€600,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","18A ROSSMORE AVE, TEMPLEOGUE, DUBLIN 6W","Dublin","D6WEF60","€735,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","19 Manor Crescent, Roxborough Manor, Mulgannon","Wexford","","€242,290.75","No","Yes","New Dwelling house /Apartment",""
"28/02/2023","196 ASHFIELD, MULLINGAR, WESTMEATH","Westmeath","N91C5P9","€201,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","1A CONVENT RD, RUSH, DUBLIN","Dublin","K56WF50","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","2 BELVILLE, BLACKHORSE AVE, ASHTON DUBLIN 11","Dublin","D07ND37","€563,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","2 CAPTAINS COURT, BALBRIGGAN ST, SKERRIES","Dublin","K34DK38","€430,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","2 CARRICKMACGARVEY, DERRYBEG, LETTERKENNY","Donegal","F92D7X0","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","2 Harpur Close, Harpur Lane, Leixlip","Kildare","","€431,718.06","No","Yes","New Dwelling house /Apartment",""
"28/02/2023","2 NEW STREET, CAHIRCIVEEN, CO KERRY","Kerry","V23FX47","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","2 THE GROVE, THE OLD COURSE, IRONMINES","Cork","P51YTV0","€208,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","2 The Mews, Walkers Gate, Kildare Town","Kildare","","€317,200.00","No","Yes","New Dwelling house /Apartment",""
"28/02/2023","20 DROMCORA MEWS, BLACKROCK RD, CORK","Cork","T12PFN8","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","20 HEATHFIELD CLOSE, KINNEGAD, WESTMEATH","Westmeath","N91XE28","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","21 ERREW DR, LOUTH RYNN, MOHILL","Leitrim","N41NY09","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","21 ST ALPHONSUS RD, WATERFORD, WATERFORD","Waterford","X91KN5F","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","22 Cnoc Na nDealg, Convent Road, Kinvara","Galway","","€356,828.19","No","Yes","New Dwelling house /Apartment",""
"28/02/2023","22 FOOTBALL FIELD, WATERVILLE, CO KERRY","Kerry","V23DE61","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","22 SLIABH BREAGH, ARDEE, LOUTH","Louth","A92HF89","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","22 SPIREVIEW RISE, JOHNSTOWN, NAVAN","Meath","C15VYX0","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","2255 MARYVILLE, KILDARE","Kildare","R51H564","€201,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","23 BALLYDOWD GROVE, LUCAN, DUBLIN","Dublin","K78Y1E8","€582,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","23 KINVARRA PARK, BALLYVOLANE, CORK","Cork","T23EE67","€324,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","23 MICHAEL ST, NEW ROSS, WEXFORD","Wexford","Y34F635","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/02/2023","24 CHAPEL CLOSE, NEWCASTLE WEST, LIMERICK","Limerick","V42P209","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
